CustomerID,Churn Probability,Churn Prediction
6692-YQHXC,0.48092382586883076,No
7967-HYCDE,0.480755581790282,No
3665-JATSN,0.4803485073213255,No
4619-EVPHY,0.48006171458855174,No
6629-CZTTH,0.480003494602654,No
7825-ECJRF,0.47968072608107226,No
0786-VSSUD,0.4793384192618563,No
8543-MSDMF,0.47921040574682,No
3932-CMDTD,0.4791044687576558,No
6467-CHFZW,0.477979084198257,No
3587-PMCOY,0.4772383988841058,No
4351-QLCSU,0.47712024458534774,No
1346-UFHAX,0.4770509032543142,No
7296-PIXQY,0.47673021627918427,No
9842-EFSYY,0.47649055640907134,No
7567-ECMCM,0.4762038833340241,No
5889-JTMUL,0.47607250346270347,No
2971-SGAFL,0.4760303423389185,No
0599-XNYDO,0.47575889839411933,No
6317-YPKDH,0.4755777788480602,No
7658-UYUQS,0.4753170902127086,No
2911-WDXMV,0.47528667726227564,No
4317-VTEOA,0.4752243464502371,No
9420-LOJKX,0.47516975736030576,No
8364-TRMMK,0.475082056238638,No
3071-VBYPO,0.47476525837631,No
1264-BYWMS,0.47473128786059926,No
5153-RTHKF,0.4741937566664317,No
2979-SXESE,0.4741244870233199,No
9979-RGMZT,0.47404768614802795,No
6542-LWGXJ,0.4739042087028484,No
2672-TGEFF,0.4738816832604401,No
3352-ALMCK,0.4737642153599345,No
5294-DMSFH,0.4736837646549266,No
7729-JTEEC,0.4734474084621414,No
8378-LKJAF,0.47337683924103935,No
8849-AYPTR,0.47291375305431366,No
5982-FPVQN,0.47289180256396046,No
3943-KDREE,0.4727526533147138,No
0927-LCSMG,0.47260966803175564,No
2606-RMDHZ,0.4725787890297796,No
5122-CYFXA,0.4723401522627603,No
7675-OZCZG,0.4722536091376585,No
9800-ONTFE,0.47191633117667753,No
8064-RAVOH,0.47114517252362104,No
8155-IBNHG,0.4709838537127067,No
4828-FAZPK,0.470869845468005,No
8819-IMISP,0.47063609657286415,No
8914-RBTSB,0.4704800642068255,No
9053-EJUNL,0.4703828182870529,No
6486-LHTMA,0.4702215177649003,No
1100-DDVRV,0.4699930494903684,No
7048-GXDAY,0.46969786981471773,No
7339-POGZN,0.46957014037100264,No
9921-QFQUL,0.4695461081377145,No
3545-CNWRG,0.4693658077893383,No
3174-RKMOW,0.46889506217362953,No
8167-GJLRN,0.4684907199538997,No
7852-LECYP,0.46844852762565137,No
3737-GCSPV,0.46827546881229415,No
2538-OIMXF,0.46818718392373415,No
4879-GZLFH,0.46807232436316454,No
9398-MMQTO,0.46800887855083495,No
0564-MUUQK,0.467918147776955,No
2474-BRUCM,0.46773609408608624,No
9821-POOTN,0.46768937072217576,No
7129-CAKJW,0.4672660984247264,No
5572-ZDXHY,0.46723204039806987,No
4315-MURBD,0.46695233912815864,No
3995-WFCSM,0.4663455076620246,No
2122-YWVYA,0.466322893360059,No
1320-REHCS,0.4662723563667922,No
0133-BMFZO,0.46612314491642615,No
7404-JLKQG,0.4660613620972318,No
2974-GGUXS,0.4660344522331678,No
5998-VVEJY,0.4659525423467068,No
0067-DKWBL,0.4657298084540839,No
8272-ONJLV,0.4656487174809945,No
9058-CBREO,0.4649280721266375,No
7739-LAXOG,0.4648617765492643,No
7517-SAWMO,0.46473766681651246,No
1035-IPQPU,0.4647242071056404,No
9763-PDTKK,0.4647183286940383,No
3791-LGQCY,0.46452381384283153,No
7993-PYKOF,0.46451244245286116,No
5351-QESIO,0.46446775756700204,No
3005-NFMTA,0.46442804498862367,No
0224-HJAPT,0.46439650290203244,No
7483-IQWIB,0.464334993593951,No
9512-UIBFX,0.46429275063491016,No
7421-ZLUPA,0.4642917233988746,No
4201-JMNGR,0.4640884917884224,No
0277-BKSQP,0.46390217878331264,No
2344-JMOGN,0.4637189552920113,No
5895-QSXOD,0.4635148001257899,No
6537-QLGEX,0.46290697161480493,No
6704-UTUKK,0.46267117945636727,No
1319-YLZJG,0.4621158106984625,No
2931-FSOHN,0.46207092236677505,No
9552-TGUZV,0.4620372567117603,No
1818-ESQMW,0.46085334171039766,No
2675-OTVVJ,0.4607282998579715,No
2038-LLMLM,0.4607114140466023,No
3540-RZJYU,0.46050205085011536,No
7813-ZGGAW,0.4604505404278951,No
7126-RBHSD,0.4600108636160711,No
9450-TRJUU,0.45934401006188874,No
2037-SGXHH,0.45875933769688365,No
5609-IMCGG,0.45846588205109606,No
2311-QYMUQ,0.458441073240687,No
3370-GQEAL,0.45819707261137854,No
7181-OQCUT,0.45809406114041173,No
6583-QGCSI,0.4579415890492327,No
9278-VZKCD,0.4577370152362246,No
5016-IBERQ,0.4575339238750742,No
6907-FLBER,0.4575069929642285,No
1260-TTRXI,0.45724009336512816,No
9206-GVPEQ,0.4571284411085331,No
7636-OWBPG,0.4571095063025766,No
0111-KLBQG,0.4567192839138768,No
2227-JRSJX,0.45643508133700506,No
8676-OOQEJ,0.4564185404969025,No
3737-XBQDD,0.45621259764106986,No
9626-WEQRM,0.45603767364208836,No
3524-WQDSG,0.4551444660181362,No
5175-WLYXL,0.45508500186638,No
9389-ACWBI,0.4550042173818244,No
0376-OIWME,0.4549379600289216,No
9272-LSVYH,0.45457386645589504,No
2874-YXVVA,0.454545449304845,No
4662-EKDPQ,0.45427575701800305,No
8601-QACRS,0.4538866110177716,No
6259-WJQLC,0.453642418975774,No
7159-FVYPK,0.453625731889386,No
3094-JOJAI,0.4535458895822522,No
1173-NOEYG,0.4535359848446028,No
0093-XWZFY,0.45258209301976543,No
7129-ACFOG,0.45248985294383637,No
2856-NNASM,0.45221429714640454,No
6402-EJMWF,0.4521123445245588,No
1833-TCXKK,0.45193441974581805,No
7460-ITWWP,0.45171127755114954,No
1550-EENBN,0.4511643884382771,No
9168-INPSZ,0.4510335656075576,No
2782-LFZVW,0.45099345721046497,No
4847-QNOKA,0.45082467771110035,No
3987-KQDDU,0.45045973839390935,No
3374-LXDEV,0.45044120640931096,No
6180-YBIQI,0.4501776353641943,No
2587-EKXTS,0.4499557207656382,No
5896-NPFWW,0.44946401195018965,No
6650-VJONK,0.44928393572266306,No
0096-BXERS,0.44913602497243005,No
0177-PXBAT,0.44890180658246975,No
9505-SQFSW,0.4488401959007453,No
3961-SXAXY,0.44849944891960547,No
5129-JLPIS,0.44832054123706544,No
5389-FFVKB,0.44813504154340744,No
6693-FRIRW,0.44773964301751146,No
8108-UXRQN,0.4476991173443485,No
3058-WQDRE,0.4473355425999972,No
4116-TZAQJ,0.44717193900089053,No
3130-ICDUP,0.44713849582112597,No
4911-BANWH,0.4469415837753956,No
9281-OFDMF,0.44690252438480627,No
6022-UGGSO,0.4468362241954127,No
2070-FNEXE,0.4467943062960993,No
1866-OBPNR,0.44674556604093496,No
1478-VPOAD,0.4463262647614736,No
6741-EGCBI,0.4458037619140764,No
3891-PUQOD,0.44556728130286305,No
7774-OJSXI,0.445453803367171,No
0623-IIHUG,0.4454512406760592,No
3926-CUQZX,0.44438518491789636,No
2523-EWWZL,0.4443179280674484,No
4948-WBBKL,0.44414719543366815,No
1329-VHWNP,0.4440453951200006,No
4570-QHXHL,0.4436304912096028,No
0637-UBJRP,0.4435890103224909,No
5331-RGMTT,0.44312343543424104,No
1251-KRREG,0.4429041928364099,No
5828-AVIPD,0.4423621319367087,No
0895-DQHEW,0.44219443492914756,No
5590-YRFJT,0.44212767695682814,No
9576-SYUHJ,0.44202088907589165,No
1261-FWTTE,0.4419879971345761,No
0975-VOOVL,0.4417942728805724,No
8802-UNOJF,0.44159688383340134,No
8313-KTIHG,0.4414120774065745,No
9090-SGQXL,0.4413157446562542,No
9214-EKVXR,0.4412190193171506,No
1013-QCWAM,0.44107051686156196,No
1612-EOHDH,0.44104300305757266,No
7881-INRLC,0.4407432689242731,No
1406-PUQVY,0.4407074596788899,No
9369-XFEHK,0.440552860382298,No
3768-NLUBH,0.4402338942696197,No
3323-CPBWR,0.4401844551095654,No
9708-HPXWZ,0.43991465880089864,No
1942-OQFRW,0.4398995574219363,No
1304-BCCFO,0.4398004294036153,No
6595-COKXZ,0.4394606843084449,No
7752-XUSCI,0.43938782021484474,No
5716-LIBJC,0.439307330648596,No
3627-FHKBK,0.43920829477945195,No
6377-WHAOX,0.43891804922544003,No
5356-CSVSQ,0.4389178731030597,No
7410-OIEDU,0.4388547102388937,No
2277-VWCNI,0.43878272356232845,No
7825-GKXMW,0.4385038887020378,No
1436-ZMJAN,0.4383720641132996,No
9889-TMAHG,0.43829891846899843,No
8614-VGMMV,0.4377519154841921,No
0430-IHCDJ,0.4376801877860553,No
3969-GYXEL,0.437507400978111,No
0829-XXPLX,0.43689438061293784,No
7011-CVEUC,0.4366279582470062,No
9699-UBQFS,0.4365620175176422,No
0578-SKVMF,0.4364894855401931,No
6599-RCLCJ,0.4363351472150663,No
3780-YVMFA,0.43617419334583624,No
7065-YUNRY,0.43614356199982307,No
2275-RBYQS,0.43575368181399043,No
5692-FPTAH,0.43575368181399043,No
9667-EQRXU,0.4351839282687288,No
7663-RGWBC,0.43500293321271605,No
1963-SVUCV,0.43482746704194863,No
5552-ZNFSJ,0.43482746704194863,No
4465-VDKIQ,0.43480373513392817,No
4680-KUTAJ,0.43461143748499487,No
2378-VTKDH,0.4344233694207099,No
6394-MFYNG,0.43442289929898636,No
0082-LDZUE,0.43441849376996017,No
3348-CFRNX,0.43434007473901226,No
4553-DVPZG,0.43412478921603886,No
0804-XBFBV,0.43410308984438895,No
5047-LHVLY,0.43398646027184556,No
6135-OZQVA,0.4334761757291658,No
1536-HBSWP,0.43346221053489575,No
0666-UXTJO,0.4334257200358216,No
7359-PTSXY,0.4330748622169346,No
5498-TXHLF,0.4329596982476814,No
8058-DMYRU,0.43254804480228604,No
8982-NHAVY,0.4324208095196892,No
1728-BQDMA,0.43237220397929765,No
2476-YGEFM,0.4323573472430611,No
6416-YJTTB,0.4323063441531165,No
8710-YGLWG,0.4320825745043005,No
0207-MDKNV,0.43199638558330866,No
9026-RNUJS,0.4319584920826858,No
8950-MTZNV,0.4318880493540598,No
1101-SSWAG,0.4315774748624856,No
5696-QURRL,0.43149906213066014,No
5404-GGUKR,0.4312737185679695,No
7982-VCELR,0.43108427009900907,No
9793-WECQC,0.4310442370061687,No
3234-VKACU,0.43094392674819987,No
8180-AKMJV,0.43074703559491484,No
9286-DOJGF,0.4304800058948617,No
2988-PLAHS,0.43047142158706897,No
3716-UVSPD,0.43018431692091125,No
6646-JPPHA,0.4301833339132015,No
3237-AJGEH,0.43006915669843726,No
6217-TOWGS,0.430017528960468,No
9637-EIHEQ,0.42996130553387646,No
3566-HJGPK,0.4295554025411401,No
5651-YLPRD,0.4293392844976229,No
2951-QOQTK,0.4291673066549977,No
1230-QAJDW,0.4290542756160538,No
0887-HJGAR,0.4289727251452535,No
9117-SHLZX,0.4289727251452535,No
9474-PHLYD,0.42872598735572126,No
2085-BOJKI,0.4286575620062164,No
5133-POWUA,0.4285843827991802,No
9574-RKJIF,0.42853556071479465,No
4840-ORQXB,0.4283928788930055,No
4237-RLAQD,0.4283902445734469,No
6961-VCPMC,0.4283481348760487,No
4537-DKTAL,0.4281410748304836,No
2277-DJJDL,0.4278098842316473,No
0320-JDNQG,0.42770965012966106,No
0397-GZBBC,0.4275354104915031,No
5968-VXZLG,0.4273682139974491,No
2372-HWUHI,0.42705597700802694,No
3137-LUPIX,0.42702647090632934,No
0324-BRPCJ,0.4269191288435627,No
9526-JAWYF,0.42674421452697636,No
9927-DSWDF,0.4266123816432725,No
3703-VAVCL,0.42629602033780184,No
5312-UXESG,0.4262117474202136,No
5916-QEWPT,0.4259030374659876,No
4905-JEFDW,0.4257257286932053,No
3714-NTNFO,0.4256453883704278,No
9522-BNTHX,0.42562496417265205,No
2178-PMGCJ,0.4255923939099942,No
8785-CJSHH,0.425539766910391,No
3197-ARFOY,0.4253559419930374,No
2640-PMGFL,0.42480376732333996,No
3082-VQXNH,0.4246114566530271,No
4678-DVQEO,0.42452947155742915,No
3278-FSIXX,0.4242915132933405,No
5365-LLFYV,0.42423083738715206,No
3161-GETRM,0.4237596625867319,No
0322-CHQRU,0.423713484617543,No
6946-LMSQS,0.42368109103194895,No
8280-MQRQN,0.42326937196362036,No
7599-FKVXZ,0.4231925282469164,No
5461-QKNTN,0.4231537507976595,No
0280-XJGEX,0.4230303929672625,No
6825-UYPFK,0.4228100160961583,No
0015-UOCOJ,0.42268747836995113,No
4801-JZAZL,0.42248495175874967,No
8818-XYFCQ,0.4224099810112458,No
2921-XWDJH,0.422167896343789,No
1597-FZREH,0.4216458421861715,No
0867-MKZVY,0.42136069252587205,No
4671-LXRDQ,0.42132854791045105,No
5697-GOMBF,0.421185314318735,No
4526-ZJJTM,0.42116870601384254,No
1660-HSOOQ,0.420784090024365,No
0374-IOEGQ,0.4205724506962213,No
8158-WPEZG,0.4203634121249397,No
5536-RTPWK,0.42029350773020874,No
0708-LGSMF,0.4200026425911141,No
1228-ZLNBX,0.4198872820613869,No
2718-GAXQD,0.41979369157461716,No
5515-AKOAJ,0.4196336025243652,No
4566-QVRRW,0.4192502344752404,No
7377-DMMRI,0.41874521087757827,No
4959-JOSRX,0.41849454589747037,No
6988-CJEYV,0.4184530595840508,No
0064-YIJGF,0.41839556054305155,No
3331-HQDTW,0.4179537230161752,No
1216-JWVUX,0.4178579246836534,No
4430-UZIPO,0.4175645733378892,No
3500-RMZLT,0.41716355270999866,No
1518-VOWAV,0.41693828965495217,No
5349-AZPEW,0.41666202778061556,No
2108-XWMPY,0.41656152934626267,No
0621-TWIEM,0.4164943639363798,No
1855-AGAWH,0.4162798739538798,No
2432-TFSMK,0.415869422768467,No
8496-EJAUI,0.4158413013485363,No
1343-EHPYB,0.4158388543841011,No
3845-JHAMY,0.41574554408838815,No
2347-WKKAE,0.4152851984965779,No
4459-BBGHE,0.41520408393494995,No
9269-CQOOL,0.41496588246121136,No
6142-VSJQO,0.4149538140868137,No
7682-AZNDK,0.41486248244119595,No
5673-TIYIB,0.41422638070347795,No
5419-KLXBN,0.4142255697563608,No
4607-CHPCA,0.414186121919337,No
0118-JPNOY,0.4140147991638262,No
0410-IPFTY,0.4139559838901794,No
0577-WHMEV,0.4136250541710717,No
1767-TGTKO,0.4135915697867705,No
1685-BQULA,0.4133940174446141,No
9643-YBLUR,0.4131015300745578,No
5813-UECBU,0.41292461620237736,No
3413-BMNZE,0.4125236473701629,No
6862-CQUMB,0.4122314708973401,No
4818-DRBQT,0.41210726128575026,No
9714-EDSUC,0.4120669581981942,No
4446-BZKHU,0.4120173353312761,No
2506-CLAKW,0.4118632546486144,No
4811-JBUVU,0.411461031699237,No
3688-FTHLT,0.4111995517459078,No
7798-JVXYM,0.4111316349894628,No
7758-XKCBS,0.4110135169969867,No
2637-FKFSY,0.41041328709121755,No
1095-JUDTC,0.4103996394922771,No
4860-IJUDE,0.41024377559928143,No
0468-YRPXN,0.41001167902233776,No
4931-TRZWN,0.4099805372118205,No
0380-NEAVX,0.4099698715589272,No
6656-JWRQX,0.4096693491914799,No
1816-FLZDK,0.4095059479533735,No
7077-XJMET,0.409385417024878,No
1373-ORVIZ,0.4092124205686699,No
7277-OZCGZ,0.40905654249229373,No
1142-WACZW,0.4090118679736523,No
7481-ATQQS,0.40877139118138767,No
3932-IJWDZ,0.40859014591967197,No
5649-RXQTV,0.408474176329031,No
7841-TZDMQ,0.40831389335436624,No
9722-UJOJR,0.40824456005032084,No
7233-DRTRF,0.4081699141942842,No
0701-RFGFI,0.4081522115106551,No
9169-BSVIN,0.4080806383610088,No
9408-HRXRK,0.40789277089743137,No
1310-QRITU,0.40783429893096895,No
4550-VBOFE,0.40777556364061196,No
7000-WCEVQ,0.4077188154166103,No
6204-IEUXJ,0.40771842196399183,No
1442-BQPVU,0.407564156117053,No
9381-NDKME,0.40717777719062587,No
1849-RJYIG,0.4067392110954543,No
1355-KUSBG,0.40637902000957177,No
6075-SLNIL,0.4062350893895182,No
2103-ZRXFN,0.40587948190010925,No
5999-LCXAO,0.40583405224360675,No
2683-BPJSO,0.40580721537633363,No
4193-ORFCL,0.4057801798938212,No
2573-GYRUU,0.40533969782206847,No
4468-KAZHE,0.4049921038405275,No
8229-TNIQA,0.4049765455905125,No
7504-UWHNB,0.4049628970429715,No
5392-AKEMH,0.40475532026173605,No
9470-XCCEM,0.40470149184357956,No
9584-EXCDZ,0.40433377467257636,No
4522-AKYLR,0.40427295850559886,No
5515-RUGKN,0.40407620624509555,No
3481-JHUZH,0.40337278366739054,No
9332-GYWLO,0.40331455732802507,No
5522-JBWMO,0.4027176342078611,No
5156-UMKOW,0.40220644368198033,No
5175-AOBHI,0.4020120074801908,No
3415-TAILE,0.4019969553124712,No
2720-FVBQP,0.40180777547816443,No
4065-JJAVA,0.40161629847026314,No
9526-BIHHD,0.40109216201690673,No
6927-WTFIV,0.4008104382180545,No
2884-GBPFB,0.4006544120458309,No
1853-ARAAQ,0.40040869549283886,No
8384-FZBJK,0.40022254158594883,No
2903-YYTBW,0.40006482696401113,No
2232-DMLXU,0.40000345186549024,No
1471-GIQKQ,0.39990283748005645,No
4690-LLKUA,0.3991715240766849,No
4220-TINQT,0.3990942502253294,No
0641-EVBOJ,0.3989832606767111,No
9667-TKTVZ,0.3989790277268078,No
3466-RITXD,0.3989380367328512,No
9631-XEYKE,0.3984537925370929,No
8782-LKFPK,0.3983852484169028,No
7030-NJVDP,0.39782099865399,No
6689-KXGBO,0.39762203386777173,No
1785-BPHTP,0.39740188620364664,No
5981-ZVXOT,0.3970468022408051,No
8631-WUXGY,0.3969387663268071,No
1469-LBJQJ,0.3967025734337954,No
4727-MCYZG,0.3965420911383776,No
5099-BAILX,0.39649101207964826,No
9940-HPQPG,0.3963383428629648,No
2049-BAFNW,0.39626747907892396,No
2792-LSHWX,0.39624536471489424,No
6080-TCMYC,0.3956345431942392,No
6233-HXJMX,0.3954585171908182,No
6218-KNUBD,0.39507182743646424,No
2826-DXLQO,0.39484650316868447,No
9445-SZLCH,0.39483088688524953,No
8123-QBNAZ,0.3946499026966926,No
3569-EDBPQ,0.3942944751147143,No
2359-KLTEK,0.39428886337945757,No
0463-ZSDNT,0.3941496825235924,No
5886-VLQVU,0.3941438114602989,No
5301-GAUUY,0.39407957933125554,No
2519-ERQOJ,0.3937357066381602,No
7743-EXURX,0.393559123784464,No
1025-FALIX,0.3931890633919406,No
8096-LOIST,0.39300749393121553,No
3452-ABWRL,0.3929238432968607,No
3351-NGXYI,0.39284096529279344,No
1670-SVOWZ,0.39267288326742,No
9777-WJJPR,0.39246301040427284,No
3956-CJUST,0.3924138632928369,No
5419-JKZNQ,0.39199667086697537,No
9348-YVOMK,0.3918182195286716,No
1907-YLNYW,0.3916558943572371,No
7064-FRRSW,0.3915972514772807,No
6711-VTNRE,0.39125922161546905,No
2207-NHRJK,0.39121203928605525,No
0265-PSUAE,0.39118779051548036,No
6859-RKMZJ,0.39109424734197556,No
3165-HDOEW,0.39094855221787256,No
2712-SYWAY,0.3909260400701942,No
6876-ADESB,0.3909021771128863,No
1910-FMXJM,0.39062282413814303,No
7529-ZDFXI,0.39029970565685757,No
4208-UFFGW,0.3899092141402209,No
3583-KRKMD,0.38971658360085853,No
1845-ZLLIG,0.3894953327266555,No
2014-MKGMH,0.3894786024055539,No
6227-HWPWX,0.38901354070943345,No
9530-EHPOH,0.3889981200937316,No
7401-RUBNK,0.3887804599097429,No
8019-ENHXU,0.3885861912131904,No
6038-GCYEC,0.38853181930648395,No
1635-FJFCC,0.3882360314610117,No
1481-ZUWZA,0.38823476185872546,No
4391-LNRXK,0.3881023377865239,No
2195-ZRVAX,0.3880311956332133,No
1226-UDFZR,0.38790870956079215,No
4660-IRIBM,0.3878750729626657,No
5712-AHQNN,0.3878200767376358,No
8329-UTMVM,0.3877316039991675,No
2037-XJFUP,0.387716687124798,No
9174-FKWZE,0.3876518966119856,No
9578-VRMNM,0.387277478103118,No
5839-SUYVZ,0.3872401423301761,No
9029-FEGVJ,0.3870993777319679,No
7547-EKNFS,0.3870586221332516,No
5302-BDJNT,0.3870448826485259,No
4829-AUOAX,0.3868916685932843,No
6633-MPWBS,0.386871311470306,No
3733-LSYCE,0.3868433824010559,No
4343-EJVQB,0.38671007137532193,No
1396-QWFBJ,0.3866653770744453,No
8450-UYIBU,0.3860318924052117,No
0365-GXEZS,0.38563305450223356,No
3658-KIBGF,0.38555443635818626,No
4760-THGOT,0.3854785452772493,No
3787-TRIAL,0.3853879147412036,No
5816-SCGFC,0.3853878722778751,No
9469-WEJBT,0.3851675146632123,No
8988-ECPJR,0.38514712721530225,No
3761-FLYZI,0.38511616126529613,No
7964-VEXDG,0.3849757738090257,No
4993-JCRGJ,0.38451081125023784,No
6029-CSMJE,0.384263883207442,No
5027-XWQHA,0.38350755266912767,No
5977-CKHON,0.38338996392630154,No
2604-IJPDU,0.3833124406445805,No
7272-QDCKA,0.3827118243070721,No
2105-PHWON,0.38260961676284966,No
0003-MKNFE,0.3824355098857942,No
3692-JHONH,0.3823557004714359,No
8242-JSVBO,0.3823014655571071,No
0319-QZTCO,0.3821021396488538,No
3144-AUDBS,0.38207220676351566,No
9261-WDCAF,0.38204246285458837,No
0282-NVSJS,0.3818136645894996,No
0999-QXNSA,0.3817082805512391,No
0481-SUMCB,0.3816774877968613,No
5146-CBVOE,0.38165593572805784,No
6635-CPNUN,0.38122786228750893,No
8069-YQQAJ,0.38107686698046944,No
3976-BWUCK,0.3810086465393795,No
0727-BMPLR,0.38064570218242694,No
8725-JEDFD,0.38047694113384184,No
0475-RIJEP,0.38035366416296906,No
3097-NNSPB,0.38031963020636583,No
5649-VUKMC,0.37942455648699625,No
0032-PGELS,0.3793082126298624,No
0310-MVLET,0.37925783260522294,No
4223-WOZCM,0.37924473483598603,No
2960-NKRSO,0.37888739164710883,No
0311-QYWSS,0.3784102896358283,No
6022-KOUQO,0.3783780596148124,No
9992-UJOEL,0.37827022876667243,No
5016-ETTFF,0.3781339677926895,No
8124-NZVGJ,0.3781306909826761,No
4323-SADQS,0.3772683927352897,No
9462-MJUAW,0.37705872387863953,No
8468-EHYJA,0.37702710168902787,No
7207-RMRDB,0.3765724627097658,No
5882-CMAZQ,0.3764854413247256,No
6591-QGOYB,0.37638970572005426,No
0089-IIQKO,0.3761350769204921,No
4918-QLLIW,0.3760520562269258,No
4329-YPDDQ,0.37604790955942435,No
9210-IAHGH,0.3758322692923288,No
8327-LZKAS,0.3756598693702648,No
8887-IPQNC,0.37551130125281634,No
3509-GWQGF,0.37538020149402207,No
8806-EAGWC,0.3752792584296133,No
0420-BWTPW,0.3749841921781117,No
0943-ZQPXH,0.37482856992218355,No
4248-HCETZ,0.37475204792084343,No
5568-DMXZS,0.37470244376274336,No
3694-DELSO,0.3739519186944231,No
9921-EZKBY,0.37394503393123446,No
1559-DTODC,0.3734361848694809,No
1323-OOEPC,0.37339985536297876,No
2894-QOJRX,0.3732172463637324,No
3162-KKZXO,0.3730446611623808,No
6133-OZILE,0.3730029696783246,No
8544-GOQSH,0.3729580207652654,No
5934-TSSAU,0.37260768046446746,No
5707-ORNDZ,0.37247780942110686,No
6789-HJBWG,0.37234570500563885,No
7576-JMYWV,0.3721865638595576,No
6145-NNPNO,0.3710555000878612,No
1644-IRKSF,0.37100135254073996,No
0541-FITGH,0.370937288170945,No
9812-GHVRI,0.3705276347311482,No
3005-TYFRD,0.37040053188026567,No
3804-RVTGV,0.37026917174401774,No
9112-WSNPU,0.37016673346090845,No
6745-JEFZB,0.3698985421553381,No
9233-PSYHO,0.3698153617159122,No
4821-SJHJV,0.36969125080724424,No
2208-UGTGR,0.36963015075751965,No
0811-GSDTP,0.3692932791498794,No
6710-HSJRD,0.36920912518821475,No
5213-TWWJU,0.3691188319041627,No
0106-GHRQR,0.3689157202515365,No
6304-IJFSQ,0.3688734663847152,No
9659-QEQSY,0.3688058569202032,No
8775-CEBBJ,0.36794697125726245,No
3945-GFWQL,0.3674944936795332,No
9626-VFRGG,0.36729550601739797,No
2480-SQIOB,0.36698714300970825,No
1728-CXQBE,0.36696697553890517,No
5057-LCOUI,0.3663450254537953,No
8654-DHAOW,0.3662217313680646,No
2452-KDRRH,0.36554255619981063,No
2325-WINES,0.36541008094199817,No
1307-TVUFB,0.36513988699799577,No
6625-UTXEW,0.3648811123111718,No
4824-GUCBY,0.36442243981372735,No
7929-DMBCV,0.36432553366453263,No
6168-YBYNP,0.36415665808271336,No
6128-AQBMT,0.36411782081944666,No
1258-YMZNM,0.3641088325704899,No
1465-LNTLJ,0.3640831545823032,No
6923-EFPNL,0.3636900299948852,No
7641-EUYET,0.3636476685263803,No
8016-NCFVO,0.3635721757850177,No
2074-GUHPQ,0.363571220983832,No
0730-KOAVE,0.3632911404258537,No
6847-KJLTS,0.36306320752482973,No
6985-HAYWX,0.3629983548468744,No
3446-QDSZF,0.36270991788922957,No
2219-MVUSO,0.36262102856403816,No
4226-KKDON,0.36252234299969266,No
1750-CSKKM,0.36230034816593176,No
4480-MBMLB,0.36187912769391456,No
7627-JKIAZ,0.3616733237740952,No
3208-YPIOE,0.3615189549247915,No
3014-WJKSM,0.36127048346194696,No
6624-JDRDS,0.3611228430939506,No
4976-LNFVV,0.360961561762887,No
5502-RLUYV,0.360833741960433,No
3192-LNKRK,0.36081929059454193,No
1047-NNCBF,0.36053422228284737,No
8344-WFMFH,0.36037056294760594,No
0836-SEYLU,0.3603462255071278,No
1421-HCERK,0.3599967062206872,No
7075-BNDVQ,0.3598041366998518,No
5046-NUHWD,0.35970479338102956,No
0623-GDISB,0.35949576481667433,No
3085-QUOZK,0.35946956342766895,No
0257-ZESQC,0.3585392804554806,No
5394-SVGJV,0.358314517486084,No
0415-MOSGF,0.35782838974093106,No
6549-NNDYT,0.35758499151234513,No
6771-XWBDM,0.35747701426103085,No
8623-ULFNQ,0.35741628086832794,No
9732-EQMWY,0.35739738573860796,No
0533-BNWKF,0.35730681012439797,No
6410-LEFEN,0.35707794755248895,No
4566-GOLUK,0.3569659210031137,No
0274-JKUJR,0.3568682995961405,No
4523-WXCEF,0.35682371153576925,No
2672-OJQZP,0.3565542192793445,No
7975-TZMLR,0.3564663980989896,No
6537-OTKMY,0.3564571187985974,No
2853-CWQFQ,0.35631457223067614,No
4657-FWVFY,0.35624404380865937,No
2207-QPJED,0.35597281400394276,No
7876-BEUTG,0.3559445812516089,No
8535-SFUTN,0.35587324992225283,No
5424-RLQLC,0.35581487291296804,No
5295-PCJOO,0.35562384106181033,No
1689-MRZQR,0.35560696240354867,No
7593-JNWRU,0.35558141697782647,No
4636-JGAAI,0.35553045067312133,No
3349-ANQNH,0.3553446474153374,No
4067-HLYQI,0.3552393404608851,No
7927-AUXBZ,0.3552074380382003,No
5055-MGMGF,0.35511559793145664,No
7252-NTGSS,0.35510050730950204,No
6582-OIVSP,0.35455605235031595,No
7754-IXRMC,0.35437465098172455,No
6817-WTYHE,0.3542495734969426,No
1928-BXYIV,0.3536759356514115,No
0587-DMGBH,0.3536245487241913,No
5522-NYKPB,0.3533841200330506,No
7850-VWJUU,0.35329571730961634,No
6429-SHBCB,0.3531475084631817,No
6982-SSHFK,0.3525896711170009,No
4439-YRNVD,0.35254671067700516,No
5858-EAFCZ,0.35240872650483673,No
0531-ZZJWQ,0.3523800968374876,No
7054-LGEQW,0.35220111329641085,No
2869-ADAWR,0.3518845476895303,No
4146-SVFUD,0.3518661468655654,No
9780-FKVVF,0.35176509283327384,No
1895-QTKDO,0.351709263936927,No
6987-XQSJT,0.35168787276731217,No
7905-TVXTA,0.3514756494091182,No
7916-VCCPB,0.3514469196879486,No
9415-TPKRV,0.3514322209571543,No
2040-VZIKE,0.3511604750112668,No
9661-MHUMO,0.35106097381618645,No
8773-HHUOZ,0.3507288988178129,No
9819-FBNSV,0.35042319534556965,No
4307-KWMXE,0.350257862427232,No
